	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
93	96	1533316023	15	7	135	78	166	80	143220156
94	79	1536451808	15	5	58	24	78	36	143220156
95	103	1511451734	15	9	56	31	67	32	143220156
96	49	1516466371	15	8	117	62	185	92	143220156
97	29	1542731074	14	5	152	83	197	95	143220156
98	69	1497727981	14	7	137	56	161	79	143220156
99	100	1508783171	14	6	144	67	193	103	143220156
100	95	1502223330	14	9	151	80	167	78	143220156
101	77	1480218526	13	6	123	72	108	46	143220156
102	38	1537124937	11	5	64	34	71	33	143220156
103	85	1505824956	10	8	106	48	105	45	143220156
104	80	1480027871	10	3	90	41	98	63	143220156
105	66	1482780595	10	4	25	11	40	20	143220156
106	37	1500582329	9	4	97	49	109	48	143220156
107	64	1496423919	8	5	99	55	127	59	143220156
108	114	1508464988	7	1	40	12	62	35	143220156
109	112	1497123530	7	4	70	23	66	35	143220156
110	113	1476008936	5	1	26	10	32	17	143220156
111	82	1500578622	2	0	121	60	137	75	143220156
112	121	1536342603	1	0	7	3	12	7	143220156
113	119	0	0	0	24	10	11	7	143220156
114	120	0	0	0	14	7	18	9	143220156
115	108	0	0	0	28	12	36	22	143220156
116	93	1537810782	188	113	173	85	205	114	299600799
117	18	1538329224	167	103	112	59	205	110	299600799
118	11	1540033671	143	71	213	100	288	155	299600799
119	8	1537948823	140	76	255	143	346	171	299600799
120	95	1538381993	135	71	63	34	97	44	299600799
121	74	1540035496	131	67	401	224	538	282	299600799
122	1	1538412880	120	60	217	110	299	166	299600799
123	32	1543407574	117	66	194	124	235	121	299600799
124	16	1543415381	104	62	141	80	165	85	299600799
125	35	1538583494	97	56	267	154	452	249	299600799
126	63	1537857281	89	58	101	58	123	65	299600799
127	76	1537656186	87	44	81	34	143	83	299600799
128	28	1531846754	71	41	163	89	209	125	299600799
129	22	1537804769	71	42	203	124	214	84	299600799
130	109	1540638522	61	30	51	28	82	42	299600799
131	12	1536167379	60	35	86	49	137	83	299600799
132	44	1537178568	60	30	249	136	374	212	299600799
133	70	1537984870	58	35	77	49	88	51	299600799
134	114	1537428760	55	23	156	78	191	106	299600799
135	21	1538260960	50	28	141	67	185	100	299600799
136	2	1536251503	49	24	213	131	223	111	299600799
137	97	1537042790	39	23	139	66	150	87	299600799
138	39	1533495200	38	20	111	52	129	75	299600799
139	41	1537182774	37	16	124	64	174	95	299600799
140	14	1538824439	37	19	626	358	651	348	299600799
141	46	1538028828	37	21	88	38	72	37	299600799
142	49	1538410674	36	24	55	30	119	63	299600799
143	62	1543343552	35	21	159	100	134	61	299600799
144	47	1537356378	35	17	151	74	137	74	299600799
145	17	1537550865	34	18	151	75	168	98	299600799
146	54	1535889246	33	14	84	50	127	70	299600799
147	104	1541840572	32	10	205	108	284	165	299600799
148	48	1533895704	32	17	98	49	188	79	299600799
149	26	1532616993	32	19	252	139	258	141	299600799
150	4	1532885107	28	16	161	76	208	120	299600799
151	34	1538125096	28	10	151	72	250	136	299600799
152	25	1534071872	25	11	123	46	112	67	299600799
153	67	1535440461	24	13	92	60	171	79	299600799
154	7	1538478172	24	15	267	142	309	155	299600799
155	56	1537871861	21	12	68	27	96	53	299600799
156	88	1521372912	21	8	135	65	142	93	299600799
157	9	1541837889	19	5	251	137	338	182	299600799
158	77	1533577500	19	7	35	23	35	15	299600799
159	96	1533874631	18	12	75	42	87	47	299600799
160	81	1533063096	18	13	59	35	130	60	299600799
161	60	1530876635	17	9	63	38	80	42	299600799
162	5	1533743823	17	14	168	99	269	125	299600799
163	86	1534234163	16	11	215	108	252	138	299600799
164	6	1541843106	15	2	123	75	194	104	299600799
165	36	1539435757	15	9	178	105	240	120	299600799
166	72	1535454725	14	8	48	22	58	30	299600799
167	10	1538167906	14	7	67	28	103	63	299600799
168	94	1535300574	14	7	78	44	109	58	299600799
169	42	1538256919	13	4	116	76	152	66	299600799
170	23	1535209326	13	5	209	88	221	123	299600799
171	75	1527762769	13	4	155	84	188	85	299600799
172	27	1543340362	11	5	169	93	145	69	299600799
173	59	1537186989	11	7	83	42	111	68	299600799
174	98	1527157722	10	5	93	38	113	55	299600799
175	20	1527831236	10	4	118	63	123	57	299600799
176	99	1538549394	10	5	120	65	184	89	299600799
177	57	1532123495	9	3	92	51	106	52	299600799
178	101	1537712060	9	5	86	44	104	49	299600799
179	61	1534959738	9	4	24	8	27	18	299600799
180	71	1533398646	9	3	153	81	193	99	299600799
181	102	1537434836	9	5	45	26	50	28	299600799
182	38	1527835798	8	4	34	13	37	19	299600799
183	37	1525367733	8	5	47	30	62	29	299600799
184	106	1517332745	7	5	106	59	112	61	299600799
185	119	1537653016	7	3	46	25	60	28	299600799
186	29	1528273755	7	3	72	46	117	57	299600799
187	40	1518869096	7	3	88	52	136	66	299600799
188	64	1521387982	6	2	109	61	128	63	299600799
189	73	1525364884	6	3	78	40	96	58	299600799
190	69	1537995381	5	2	61	30	69	39	299600799
191	108	1533020460	5	3	51	31	60	29	299600799
192	51	1524305504	5	2	103	52	92	51	299600799
193	19	1538066075	5	1	77	36	111	69	299600799
194	3	1537988810	5	2	47	17	66	35	299600799
195	33	1535886251	5	3	64	31	86	51	299600799
196	15	1532450011	4	0	45	21	73	41	299600799
197	89	1508174193	4	2	35	19	28	19	299600799
198	84	1502267952	4	2	162	87	218	97	299600799
199	50	1512637285	4	1	88	47	85	57	299600799
200	13	1514391846	3	1	76	36	86	58	299600799
201	105	1507312742	3	1	88	45	100	60	299600799
202	110	1536299051	3	1	50	25	61	26	299600799
203	113	1522763634	3	0	30	14	30	15	299600799
204	30	1537176057	3	1	90	48	132	71	299600799
205	100	1517637436	3	1	84	36	85	56	299600799
206	53	1517317505	3	1	87	38	115	74	299600799
207	83	1502102874	2	1	65	38	67	38	299600799
208	85	1524302204	2	2	50	32	58	25	299600799
209	45	1523185654	2	0	63	28	88	56	299600799
210	112	1525241379	2	0	58	27	55	26	299600799
211	31	1509178780	2	0	57	32	78	44	299600799
212	58	1521364682	2	2	38	17	34	18	299600799
213	90	1527839734	2	0	74	40	84	41	299600799
214	82	1516909711	2	1	49	19	76	42	299600799
215	43	1521566835	2	0	38	23	52	31	299600799
216	66	1500731542	2	1	19	12	10	3	299600799
217	121	1538123044	2	1	19	10	16	7	299600799
218	103	1537716641	1	0	41	26	52	23	299600799
219	120	1518370044	1	0	86	44	73	38	299600799
220	87	1502470262	1	0	113	55	101	51	299600799
221	107	1503424169	1	0	91	39	87	48	299600799
222	80	1525199352	1	1	37	21	53	33	299600799
223	52	1502634676	1	0	23	13	30	17	299600799
224	92	1495621485	1	0	16	7	24	13	299600799
225	111	1537641983	1	0	37	10	16	7	299600799
226	68	1532631651	1	1	88	57	86	42	299600799
227	78	1532106920	1	0	32	14	29	13	299600799
228	65	0	0	0	30	15	21	13	299600799
229	55	0	0	0	43	22	35	19	299600799
230	79	0	0	0	39	19	47	26	299600799
231	91	0	0	0	27	15	33	20	299600799
232	14	1538846168	237	115	327	180	588	305	37899842
233	30	1536304599	173	104	238	116	183	85	37899842
234	26	1538849954	162	87	302	157	290	157	37899842
235	51	1530080139	154	75	91	52	116	52	37899842
236	8	1537026820	145	77	223	123	363	194	37899842
237	85	1542768331	120	86	78	39	93	45	37899842
238	5	1533288118	112	61	365	206	278	131	37899842
239	88	1535618044	101	64	72	42	168	87	37899842
240	44	1539637054	98	49	266	150	400	215	37899842
241	7	1508166178	97	51	170	85	358	183	37899842
242	21	1537793914	81	40	314	145	261	144	37899842
243	20	1537942773	77	47	244	135	192	104	37899842
244	71	1528216414	73	43	135	73	180	92	37899842
245	2	1539845003	72	37	174	83	262	146	37899842
246	106	1504192127	67	35	131	72	176	101	37899842
247	84	1520499151	66	37	209	119	241	131	37899842
248	110	1507360297	54	30	64	38	87	46	37899842
249	28	1511693288	52	37	148	79	196	97	37899842
250	98	1502263019	52	25	126	69	143	70	37899842
251	104	1529619802	50	26	140	67	272	162	37899842
252	108	1529480455	50	38	43	31	59	27	37899842
253	97	1539869107	50	26	92	40	148	85	37899842
254	23	1530533410	49	29	146	71	213	121	37899842
255	75	1532579762	48	29	124	67	191	109	37899842
256	35	1526059573	44	23	283	146	419	207	37899842
257	37	1537631882	44	25	84	50	113	50	37899842
258	25	1502269206	43	19	141	67	179	110	37899842
259	100	1522057214	38	19	67	34	131	76	37899842
260	29	1530034435	37	16	88	46	139	69	37899842
261	87	1532325376	35	19	117	55	127	74	37899842
262	16	1531932505	34	20	116	59	206	119	37899842
263	41	1519188900	34	9	171	88	218	105	37899842
264	18	1512833803	34	20	136	75	195	106	37899842
265	86	1530867543	32	10	146	61	289	173	37899842
266	76	1529507558	30	10	146	75	116	56	37899842
267	45	1513523950	29	22	67	29	80	32	37899842
268	68	1534671841	28	15	92	54	134	72	37899842
269	27	1528044671	28	15	129	58	168	88	37899842
270	15	1526995225	27	15	75	36	83	45	37899842
271	42	1535123852	27	19	150	102	147	75	37899842
272	73	1514470851	24	10	119	60	134	63	37899842
273	57	1521635432	24	16	104	64	129	59	37899842
274	32	1530085322	22	12	180	96	243	116	37899842
275	4	1521271843	22	11	129	77	167	81	37899842
276	69	1530989622	21	11	86	50	105	63	37899842
277	81	1528724576	21	9	66	33	86	42	37899842
278	48	1522501052	21	11	154	85	163	79	37899842
279	112	1510930774	21	8	41	24	72	34	37899842
280	12	1528209702	20	8	119	61	127	73	37899842
281	96	1530603565	19	7	127	72	121	54	37899842
282	65	1530193106	19	12	49	21	58	31	37899842
283	83	1494594432	18	9	62	34	92	49	37899842
284	31	1520927175	18	10	109	66	95	42	37899842
285	78	1512483790	17	11	48	20	45	21	37899842
286	93	1509339620	17	8	188	91	222	113	37899842
