	Hero_ID	Last Played	Games	Win	With Games	With win	Against Games	Against Win	Player ID
111	113	0	0	0	7	3	4	2	213648575
112	114	0	0	0	2	0	9	4	213648575
113	119	0	0	0	2	1	3	2	213648575
114	120	0	0	0	0	0	1	1	213648575
115	40	0	0	0	26	14	26	11	213648575
116	6	1524518275	113	61	155	75	155	78	172903224
117	26	1540120557	111	59	130	67	120	58	172903224
118	4	1532862539	87	40	142	82	162	79	172903224
119	75	1542547377	86	44	41	21	57	27	172903224
120	104	1535228186	74	38	142	64	196	95	172903224
121	44	1535309979	74	26	234	122	308	160	172903224
122	84	1543147808	69	43	41	24	66	32	172903224
123	93	1542140159	57	23	132	69	155	73	172903224
124	30	1534182809	50	28	64	27	69	30	172903224
125	35	1538862625	49	25	247	134	323	157	172903224
126	54	1535813507	44	22	68	35	98	48	172903224
127	18	1535753249	44	34	102	59	137	64	172903224
128	62	1532982005	39	18	66	35	98	64	172903224
129	8	1534594553	38	16	137	67	179	86	172903224
130	1	1535491949	36	20	147	67	165	94	172903224
131	76	1522537617	34	15	69	37	66	35	172903224
132	111	1533232661	34	19	4	1	9	7	172903224
133	74	1482567245	33	22	162	69	186	81	172903224
134	85	1529513520	32	20	26	12	31	16	172903224
135	57	1523778346	32	17	33	18	61	24	172903224
136	59	1485891462	31	17	70	33	120	68	172903224
137	32	1532284941	27	13	140	80	182	83	172903224
138	50	1510478464	26	11	31	16	58	30	172903224
139	31	1533981518	26	15	31	15	39	17	172903224
140	15	1535749612	24	13	43	24	45	24	172903224
141	27	1523772489	24	9	48	21	75	31	172903224
142	12	1532977694	23	8	81	37	96	53	172903224
143	3	1525264491	22	10	24	11	19	14	172903224
144	7	1535053699	21	12	99	49	144	64	172903224
145	90	1529351288	21	10	24	12	32	21	172903224
146	17	1444245931	20	6	46	24	68	36	172903224
147	40	1513280947	16	8	34	22	36	15	172903224
148	88	1452333300	15	6	32	17	40	21	172903224
149	16	1529341136	13	8	62	26	69	38	172903224
150	28	1476209069	12	4	82	50	91	42	172903224
151	99	1529956478	12	4	133	63	149	76	172903224
152	102	1532774331	11	4	38	27	47	23	172903224
153	20	1527700824	11	5	51	31	56	28	172903224
154	94	1533845443	11	6	53	32	54	27	172903224
155	83	1510594974	10	4	22	12	29	11	172903224
156	114	1522541428	10	6	39	21	58	27	172903224
157	39	1525600360	9	5	65	29	73	41	172903224
158	67	1510603157	8	0	61	35	88	34	172903224
159	53	1527793163	8	5	44	19	63	40	172903224
160	105	1521749349	8	4	43	18	59	26	172903224
161	22	1511637870	7	6	90	42	119	49	172903224
162	68	1484763219	7	3	32	15	35	14	172903224
163	14	1471281785	7	3	253	125	279	126	172903224
164	47	1537304070	7	4	99	50	101	48	172903224
165	48	1533848732	7	1	67	35	88	45	172903224
166	21	1465662812	6	3	113	51	132	68	172903224
167	79	1477684402	6	2	16	10	19	11	172903224
168	46	1463648115	6	3	46	25	45	31	172903224
169	70	1471725962	5	3	74	49	102	45	172903224
170	56	1471183498	5	1	52	27	71	36	172903224
171	60	1482685749	5	3	35	24	47	21	172903224
172	5	1468075577	5	1	61	34	127	50	172903224
173	119	1509879032	4	1	8	2	13	6	172903224
174	81	1523560516	4	2	57	25	79	41	172903224
175	2	1484481815	4	3	105	54	176	81	172903224
176	109	1471545307	4	2	26	14	30	11	172903224
177	9	1527697588	4	4	103	47	131	67	172903224
178	25	1459248848	3	0	68	26	107	61	172903224
179	64	1463215806	2	1	33	13	34	18	172903224
180	49	1464181599	2	1	54	27	56	31	172903224
181	106	1462708812	2	2	71	32	66	35	172903224
182	77	1481810357	1	0	28	18	20	10	172903224
183	41	1513255942	1	0	87	38	115	65	172903224
184	86	1458150542	1	0	38	12	64	35	172903224
185	38	1521970282	1	1	18	8	10	7	172903224
186	36	1444672166	1	1	94	45	97	52	172903224
187	61	1449241346	1	0	9	6	18	12	172903224
188	87	1513283493	1	0	43	21	38	17	172903224
189	65	1448815661	1	0	15	2	14	9	172903224
190	29	1468143826	1	0	31	17	27	12	172903224
191	69	1458119952	1	0	28	16	27	16	172903224
192	96	1440612404	1	1	34	19	41	13	172903224
193	103	1468160295	1	0	11	8	18	10	172903224
194	55	1441453550	1	0	16	10	38	20	172903224
195	107	1513200896	1	1	8	4	15	10	172903224
196	108	1471981634	1	0	10	3	12	8	172903224
197	71	1531055595	1	0	108	57	136	59	172903224
198	112	1468265188	1	1	22	12	25	15	172903224
199	113	1450624707	1	0	9	4	11	6	172903224
200	73	1460211306	1	1	52	23	57	30	172903224
201	34	0	0	0	56	27	83	46	172903224
202	43	0	0	0	23	13	29	18	172903224
203	89	0	0	0	12	3	17	8	172903224
204	33	0	0	0	18	11	28	11	172903224
205	91	0	0	0	6	3	10	6	172903224
206	92	0	0	0	3	2	8	4	172903224
207	42	0	0	0	97	56	122	43	172903224
208	51	0	0	0	28	13	33	20	172903224
209	95	0	0	0	76	40	83	44	172903224
210	78	0	0	0	6	3	12	7	172903224
211	97	0	0	0	30	12	40	27	172903224
212	98	0	0	0	67	25	67	35	172903224
213	23	0	0	0	54	21	57	34	172903224
214	100	0	0	0	34	16	50	27	172903224
215	101	0	0	0	39	14	44	25	172903224
216	19	0	0	0	45	17	76	34	172903224
217	58	0	0	0	20	7	40	22	172903224
218	13	0	0	0	20	5	29	17	172903224
219	11	0	0	0	125	52	145	76	172903224
220	80	0	0	0	10	6	20	16	172903224
221	63	0	0	0	59	32	74	46	172903224
222	82	0	0	0	15	7	35	19	172903224
223	66	0	0	0	9	3	7	4	172903224
224	110	0	0	0	12	9	25	9	172903224
225	10	0	0	0	41	23	37	19	172903224
226	37	0	0	0	21	15	19	12	172903224
227	72	0	0	0	45	21	54	28	172903224
228	52	0	0	0	18	13	27	14	172903224
229	45	0	0	0	38	17	28	15	172903224
230	120	0	0	0	9	3	2	0	172903224
231	121	0	0	0	5	3	3	0	172903224
232	76	1523784510	333	188	37	18	46	20	130245670
233	96	1523812595	157	90	22	11	46	24	130245670
234	31	1523788549	132	85	31	18	45	22	130245670
235	50	1522963501	74	35	67	41	50	30	130245670
236	94	1523815353	67	40	55	29	63	32	130245670
237	12	1523824958	52	36	75	40	100	54	130245670
238	61	1454783642	46	28	30	15	35	22	130245670
239	85	1523781517	45	23	40	24	46	24	130245670
240	16	1454623518	36	20	43	27	62	30	130245670
241	62	1517034246	32	16	80	39	101	63	130245670
242	4	1517611765	26	15	132	77	152	83	130245670
243	41	1516394862	25	14	93	49	128	73	130245670
244	49	1524003363	23	14	34	18	50	29	130245670
245	47	1523987391	23	13	91	54	86	46	130245670
246	7	1515949220	19	7	126	72	130	58	130245670
247	54	1456345999	18	9	57	25	63	36	130245670
248	59	1448051173	17	4	79	38	131	74	130245670
249	81	1518363428	16	8	60	35	87	47	130245670
250	106	1516042991	15	7	65	34	64	43	130245670
251	26	1516957888	15	5	130	75	118	71	130245670
252	40	1516969956	15	10	39	22	38	21	130245670
253	32	1523990923	14	8	155	84	167	90	130245670
254	6	1517597304	12	6	105	63	147	96	130245670
255	53	1447620172	12	3	41	20	51	34	130245670
256	89	1518298600	10	8	23	9	31	22	130245670
