	Match_ID	Status	Duration	Hero ID	Kills	Deaths	Assists	Player ID
46	4227310013	True	2997	64	2	7	28	336333581
47	4227232147	False	4007	101	2	14	12	336333581
48	4226881129	False	3369	64	2	7	22	336333581
49	4226842461	False	2835	64	3	8	18	336333581
50	4226797698	False	2543	64	10	7	27	336333581
51	4226736925	True	2817	64	7	10	24	336333581
52	4226662656	False	3293	29	2	9	17	336333581
53	4226618444	False	1534	64	5	2	15	336333581
54	4226560641	True	1618	57	6	5	14	336333581
55	4226255931	True	2016	48	5	8	3	336333581
56	4225913290	False	2055	6	3	6	12	336333581
57	4225798068	True	3885	67	29	11	25	336333581
58	4224983817	True	2509	110	2	12	17	336333581
59	4224935769	False	2023	6	2	5	9	336333581
60	4224855849	True	3174	76	16	9	11	336333581
61	4224784513	True	2518	6	15	5	13	336333581
62	4224046266	True	2200	6	1	11	9	336333581
63	4223959020	False	2629	2	4	11	16	336333581
64	4223877522	True	2776	64	4	15	13	336333581
65	4223652096	False	2453	84	1	14	16	336333581
66	4223568864	True	3315	71	2	7	49	336333581
67	4223058342	True	2416	6	10	4	6	336333581
68	4222996211	True	2647	45	2	19	18	336333581
69	4222939860	True	2022	110	3	15	12	336333581
70	4222867474	True	2668	110	2	8	28	336333581
71	4222695676	True	3338	71	2	15	34	336333581
72	4222595084	True	2374	64	8	9	4	336333581
73	4222245046	True	2655	41	8	5	9	336333581
74	4221474480	False	3230	64	6	12	16	336333581
75	4221433801	False	1819	64	3	4	18	336333581
76	4221368709	True	2005	64	3	5	18	336333581
77	4221290451	False	3111	64	1	8	6	336333581
78	4221215123	True	2907	40	0	9	12	336333581
79	4221152646	False	2187	64	7	3	23	336333581
80	4219956991	True	3846	27	5	14	13	336333581
81	4219910627	False	2217	64	2	4	24	336333581
82	4219868632	True	1788	64	3	3	19	336333581
83	4219815916	False	1975	64	9	6	21	336333581
84	4219751546	False	2467	64	4	5	25	336333581
85	4219670501	False	3000	26	4	13	23	336333581
86	4219564421	True	2972	6	4	8	9	336333581
87	4219284078	False	2558	12	4	5	12	336333581
88	4219212085	True	2316	41	16	3	5	336333581
89	4219103538	False	2565	41	16	2	5	336333581
90	4219029629	False	2157	12	5	9	9	336333581
