,Cx,Cy,blockID
43,-87.63579606599956,41.73602562664573,170317115001001
44,-87.63477670065501,41.734902362085705,170317115001008
45,-87.66539913369508,41.789473780741,170316703001006
46,-87.67238505120771,41.80216711773079,170316114002002
47,-87.66434418355225,41.79676382655341,170316119001027
48,-87.66298541877306,41.79132207037659,170316702001018
49,-87.650444737234,41.78672368209476,170316806001000
50,-87.64640074426161,41.78283788940979,170318348002009
51,-87.65330177887046,41.69154374588292,170317506003004
52,-87.6417247157713,41.69988549807748,170314911005022
53,-87.65080583709764,41.689670604493614,170317506003017
54,-87.64896371749798,41.68920145944679,170317506001023
55,-87.65504755390525,41.778670496883116,170318349002013
56,-87.64955851962428,41.74235934334018,170317110001001
57,-87.64660401856088,41.76768956214305,170316811002008
58,-87.64910315084444,41.77148890741051,170316811004001
59,-87.6575617967367,41.779318396748685,170318349002003
60,-87.66272903356816,41.78063200009223,170316708002023
61,-87.7097446088549,41.79593228939863,170316303002028
62,-87.70092758652578,41.79811844819082,170316304004015
63,-87.58658539882757,41.7583015874776,170318342004000
64,-87.5881025477265,41.76011706243683,170314304004002
65,-87.63230553057971,41.78988006052171,170318346004027
66,-87.62876049341543,41.788607930907375,170318346004040
67,-87.61771848666946,41.7681587455781,170316904002012
68,-87.6172909642093,41.76657914192645,170316904002019
69,-87.72405159541938,41.86829198849521,170318430002001
70,-87.75944836802003,41.87214142952194,170318314002059
71,-87.77354612020022,41.865704190378665,170318314002049
72,-87.73408645315301,41.87584343505886,170312606002008
73,-87.74538413905765,41.87542186340226,170312522025004
74,-87.75941297788049,41.88056810856114,170312519001015
75,-87.69968956861543,41.87056944210675,170312718001015
76,-87.67512601154718,41.86011671972686,170318429004096
77,-87.67985382721348,41.86443400746847,170318429004109
78,-87.66263851478364,41.86127353415293,170318429001007
79,-87.63112782052099,41.824993259634766,170313406001026
80,-87.62958150643769,41.818256749167446,170318355001018
81,-87.69774897926986,41.879013116380285,170318370001001
82,-87.66934440097714,41.87347679746375,170318382002004
83,-87.66928471759232,41.870400019516694,170318382002015
84,-87.6801708469219,41.875150022821536,170318380002027
85,-87.62657577030478,41.8475396373939,170318410001067
86,-87.62168976700441,41.860475612792165,170313301003016
87,-87.6392640999544,41.88124757937383,170312819003001
88,-87.79998107042891,41.928107151687364,170318316002003
89,-87.79805986387231,41.92630043356091,170318316002006
90,-87.80357354395278,41.97574380867453,170311006003031
91,-87.80356051703939,41.97654278150073,170311006003038
92,-87.8018830964049,41.9710135901996,170311007004021
93,-87.54287018119435,41.70004517760124,170315203004009
94,-87.53620200601974,41.71100746330817,170315202002011
95,-87.53738556053132,41.714190846345424,170315202003029
96,-87.54219640713019,41.730435659707226,170318339002027
97,-87.5410725547036,41.73075035329021,170318339002001
98,-87.54016694881578,41.727961361380196,170315201001006
99,-87.53948326238775,41.732995008765016,170318339001000
100,-87.56336832812816,41.74340016622944,170314604003007
101,-87.5621252302789,41.74178711982416,170314604003004
102,-87.56308787179773,41.7447286290776,170314604002014
103,-87.59700614999608,41.79871997080625,170314106001010
104,-87.81399511527064,41.943991489834815,170311708002010
105,-87.8159920157526,41.94049401272052,170311708003014
106,-87.81176969302425,41.94971755071119,170311704001018
107,-87.82937102648383,41.975805977072305,170311005005006
108,-87.83054390827046,41.977189892664,170311005005034
109,-87.8289313828981,41.978683606617416,170311005005016
110,-87.80521886407797,41.98096373690453,170311006004026
111,-87.8049311821914,41.983855696878216,170311003001025
112,-87.80507260559479,41.985524302002425,170311003001022
113,-87.5821104352716,41.76472553114778,170314305002003
114,-87.64570831954272,41.88255994516596,170312801002015
115,-87.65378630635581,41.882365556476394,170318330001064
116,-87.80789799912942,42.007829774368204,170310902001017
117,-87.77889850002151,41.98541963561775,170311001003013
118,-87.76701673890321,41.97204296089832,170311104001033
119,-87.79104725926736,41.992825722438766,170311002003003
120,-87.77345981052625,41.89862104933057,170312513005008
121,-87.75453483601665,41.92139250431985,170311911005014
122,-87.75461106871374,41.91340237400487,170312502001012
123,-87.74903858901216,41.914984491888134,170311911002014
124,-87.7503701277279,41.917114483387884,170311911003009
125,-87.75667335269902,41.912235458500334,170312503001022
126,-87.75930374301485,41.90674263846375,170312507001012
127,-87.79821746793664,41.911710385764785,170312505003005
128,-87.7770516293843,41.909485854768626,170312504004013
129,-87.79145563335908,41.91021567183863,170312505002019
130,-87.78386416467035,41.930802426441616,170311906011004
131,-87.7873079457808,41.933724644817495,170318315001025
132,-87.77740861356617,41.92111975650675,170311913011037
133,-87.78407557012308,41.961373914070414,170311505013018
134,-87.77925703972913,41.963431216164814,170311505013003
135,-87.7909117167388,41.93896128633982,170311710002013
136,-87.76685493537701,41.9582002793125,170311503005007
137,-87.75835279762421,41.952117301948185,170311507001004
138,-87.76974761116425,41.93579593281322,170311904021029
139,-87.7688839520392,41.91162902549317,170312504002009
140,-87.80754042579207,42.01282824677075,170310901002022
141,-87.7681279639164,41.97834668153602,170311105012005
142,-87.76007831115254,41.97062990161663,170311105022017
143,-87.78489265509654,41.989057404922036,170311001005015
144,-87.79280941669344,41.93365441590282,170311801002002
145,-87.77612377042087,41.92257537418404,170311913011014
146,-87.77803921522883,41.92995989353606,170311906013002
147,-87.78144131683183,41.93126154088564,170311904012036
148,-87.7827714379928,41.97303157747032,170311103004005
149,-87.78031564578781,41.95825483152526,170311505021012
150,-87.79535546415988,41.93703452726346,170311801001012
151,-87.6670728715204,41.9534084037911,170310604001006
152,-87.77542108400374,41.949648213982165,170311506004014
153,-87.78620239447041,41.93717354589178,170318315001015
154,-87.79607618459903,41.97936664854552,170311006004053
155,-87.79600349748893,41.97773798268564,170311006002018
156,-87.80550367521757,41.996566913169474,170311002005011
157,-87.81259493523086,41.99979095615616,170310902003021
158,-87.80018873614539,41.99266680328477,170311002005022
159,-87.77089729034022,41.93395340072732,170311904022007
160,-87.7526023248094,41.92805434859694,170311908004003
161,-87.75247345939172,41.912749144573766,170312502001009
162,-87.75630418363743,41.90972686958876,170312503002017
163,-87.75454538914427,41.91203144738455,170312502001017
164,-87.75579285712497,41.94942750008089,170311508004005
165,-87.76099296291574,41.95804315156855,170311503003006
166,-87.75587966044813,41.95213899320433,170311508005005
167,-87.78047753449927,41.981538400067535,170311102002008
168,-87.79522836478574,41.91357215982624,170312505004007
169,-87.77988349813963,41.91193967185581,170312504005003
170,-87.78379960231403,41.912093880230465,170312504005011
171,-87.79334563587021,41.91176826611519,170312505002011
172,-87.72385007149879,41.784783028057596,170316502001006
173,-87.79089537574697,41.91179115245991,170312505002007
174,-87.75755365050952,41.91954925515239,170311912001019
175,-87.76155945578168,41.91216567749921,170312503003003
176,-87.7648707736852,41.906666046224686,170312507004007
177,-87.77576874166658,41.93388932716905,170311904022015
178,-87.7715915912262,41.927773432477096,170311906023011
179,-87.76889723818798,41.962795020838726,170311504012010
180,-87.76371340097703,41.96484596777166,170311503007016
181,-87.77419448527743,41.95765718670621,170311504023031
182,-87.76884390163033,41.95341145723963,170311504021017
183,-87.7654532162685,41.95248493237696,170311507004002
184,-87.80077736920272,42.00057800536142,170311002006000
185,-87.73006344520097,41.90509506099881,170312306002002
186,-87.73069575897712,41.90554442748382,170312306003019
187,-87.73315194220005,41.909075804484885,170312306004004
188,-87.74100354016053,41.9506053142537,170311611002004
189,-87.7398105255997,41.98717194632804,170311203003002
190,-87.72937463315547,41.983570724516234,170311302001022
191,-87.7333136175101,41.98391301669335,170311302001010
192,-87.73373796987717,41.95814757017398,170311603003003
193,-87.73526963297289,41.959951222672025,170311602003001
194,-87.74121438004526,41.98152755471259,170311302001014
195,-87.72536977901778,41.97055124020034,170311403021009
196,-87.7339706144294,41.97091103247747,170311404002009
197,-87.71887989618736,41.97358927538092,170318318005027
198,-87.71625148270118,41.97402464825451,170318318004015
199,-87.73199181381804,41.95088736544586,170311610001010
200,-87.73346259314339,41.9490405832213,170311610002006
201,-87.72849195168199,41.95637794415116,170311603001009
202,-87.73498904737409,41.96367403809747,170311602001001
203,-87.73341705965849,41.962578333108695,170311602001002
204,-87.74760416804027,41.97038220352041,170311404005010
205,-87.74672409095172,41.97440644616357,170311404005005
206,-87.74115865286413,41.95376732937551,170311602004027
207,-87.68614711463174,41.91419029039467,170312222002013
208,-87.7375154568539,41.95519815977372,170311602004022
209,-87.73477045253325,41.95440181593335,170311602003009
210,-87.73907157572788,41.95997725250743,170311602004000
211,-87.73914833818137,41.961728706021724,170311601001021
212,-87.74222956051238,41.9690886886806,170311404005035
213,-87.72393674639474,41.89447624073848,170312315006007
214,-87.72707795282989,41.89809386184165,170318421005001
215,-87.72956154709433,41.89806057564574,170318421005005
216,-87.72863364017245,41.90860093502131,170312306001009
217,-87.72708699213005,41.909599655705065,170312306001003
218,-87.61106070155515,41.84364038363104,170313501002003
219,-87.6655134360238,41.928352148038954,170310706002004
220,-87.65772804854029,41.921445697129194,170310710002003
221,-87.65651213157669,41.92146322714389,170310710002002
222,-87.66539757755582,41.942250323152834,170310624001007
223,-87.67335286568384,41.948076121745686,170310603002007
224,-87.68288465419273,41.88621944440787,170318378001002
225,-87.68058705897235,41.89055932492074,170312430002014
226,-87.68771706242227,41.913870453397095,170312406001000
227,-87.68186384724633,41.90648884420683,170312413001014
228,-87.71694480735745,41.933504522500705,170312106023013
229,-87.71841384362352,41.93212185353271,170312105021015
230,-87.71925976911824,41.93944004063852,170318311004024
231,-87.7194771064352,41.93806263300419,170312105011005
232,-87.71805333049372,41.92022905079087,170312209012001
233,-87.71802380317357,41.918408264198696,170312209012006
234,-87.7081940767333,41.946408754144194,170318311001000
235,-87.62531237481664,41.914372948201866,170310715003001
236,-87.6249723844389,41.90505588522668,170310801005014
237,-87.61544593923814,41.89508876240933,170310814012004
238,-87.67461896814808,42.02277375499242,170310101002002
239,-87.6673968929554,42.01843476840615,170310103002012
240,-87.67026878011212,41.891651309618744,170312432002010
241,-87.72446287007884,41.78477936446499,170316502001007
242,-87.68061343680637,41.914437321929846,170318310001001
243,-87.68368751536543,41.91565030811836,170312222001026
244,-87.67947401222494,41.91078111329623,170312405001025
245,-87.66338129622523,41.91179883026552,170318423001014
246,-87.66164194628983,41.91311122973223,170318423001001
247,-87.67074327145232,41.91080997908892,170312402001024
248,-87.66609780627468,41.91226915731473,170318423001045
249,-87.65002841495502,41.895289125715664,170312435002009
250,-87.64931473877994,41.89233337215147,170312435002031
251,-87.64618748760537,41.884961448821166,170312801001033
252,-87.63092957419397,41.9220653961638,170310714002003
253,-87.62933081815072,41.917619537256456,170310715003006
254,-87.62733166887902,41.909914148031916,170310801004009
255,-87.62654831611123,41.90934913320774,170310801004006
256,-87.62635086949798,41.90732698032282,170310801003000
257,-87.63555516864713,41.907159947782766,170310803001002
258,-87.61293759891844,41.890951177045686,170310814021012
259,-87.61751993421558,41.89768255188806,170310813004004
260,-87.67277010758227,42.02185194596645,170310101002007
261,-87.67100708147366,42.020264986929256,170310101002012
262,-87.71136689469648,41.9127505444035,170312302001006
263,-87.69391170999164,42.01251268256009,170310202002013
264,-87.69011245155177,41.977235956198776,170310402022000
265,-87.65299344857853,41.95615248613557,170310321005001
266,-87.64880015123944,41.95210254704496,170310608001002
267,-87.71197797780867,41.93529903120291,170312106022002
268,-87.71225691804207,41.892745202892755,170312315001005
269,-87.715558951584,41.90930359902101,170312308001003
270,-87.70929977252744,41.8988943664418,170318366001005
271,-87.70907939789073,41.9012449298848,170318366002007
272,-87.69652746017596,41.9396170420856,170312101001022
273,-87.69557139935107,41.93483717957183,170312109001041
274,-87.63927473390608,41.911167352064666,170310717002007
275,-87.69035397703249,41.87438618131914,170312827002007
276,-87.63703303466195,41.90277922096665,170318383002001
277,-87.6275308131809,41.89710636294287,170310812012010
278,-87.62608250533897,41.89290819877842,170310815002011
279,-87.62605497059289,41.89210353509087,170310815002012
280,-87.62879095490366,41.88823196187672,170310816001011
281,-87.62872751732527,41.886588888602915,170318391001020
282,-87.62488453654636,41.884828032421744,170313201002027
283,-87.62571951240278,41.88017056818322,170313204001012
284,-87.62490736282581,41.88303265610795,170313201001019
285,-87.68105210485851,42.01816079875937,170310102012017
286,-87.68304855837292,42.01325211114542,170310102011008
287,-87.68121153529198,41.944329167686625,170310508001020
288,-87.68025387159544,41.94295474887544,170310511001001
289,-87.67859180906412,41.93888361856998,170310514001005
290,-87.67233128839962,41.88069847567298,170318381002018
291,-87.65783093718971,41.88805389719229,170318330002012
292,-87.6625113541006,41.88971123516732,170312433002028
293,-87.66201728058518,41.8929432225424,170312434003002
294,-87.66161174958205,41.895238241549905,170312434001022
295,-87.66710233231633,41.89925434028608,170312420001006
296,-87.66814869492075,41.90624587720184,170312415002015
297,-87.65695423841234,41.892968126058804,170312435001010
298,-87.65039715400194,41.88618298281521,170318330001019
299,-87.61691151699092,41.825655008442155,170318396001007
300,-87.60547526935737,41.82230427966248,170318364003001
301,-87.59754419161749,41.81393846955471,170313902001002
302,-87.66385549039722,41.88499768286166,170318330002030
303,-87.67074569334156,41.88068903025042,170318381002010
304,-87.6606037962709,41.889598358402196,170312434003016
305,-87.65980944415188,41.896914791512,170318423001091
306,-87.65895107349952,41.89198046783389,170312434002008
307,-87.61715143191564,41.82474232351305,170318396001006
308,-87.61698621120313,41.82324671476402,170318359002000
309,-87.60837252855978,41.82182686958835,170313801001005
310,-87.58660656007214,41.80093886338996,170314101002007
311,-87.68845619882205,41.87275375917393,170312827002022
312,-87.65785958682655,41.886370161105276,170318330002042
313,-87.6527565583305,41.88635474606959,170318330001017
314,-87.65239962159755,41.8849407115319,170318330001037
315,-87.6978082405711,41.87946782064033,170318370002017
316,-87.69652121386466,41.87880298456186,170318370001000
317,-87.675708236162,41.892099420364346,170312431002004
318,-87.6755898315959,41.887023885818266,170312804001010
319,-87.67070721278927,41.887550631929855,170312804001006
320,-87.71176206702248,41.86602770858173,170312912001000
321,-87.70627466105309,41.86615922934909,170318415001000
322,-87.76448189326344,41.90329335748016,170312507003005
323,-87.67055864768241,41.90305085835775,170312421002000
324,-87.75613197437535,41.9036147311991,170312507002009
325,-87.74752608404214,41.90302592996807,170318313001036
326,-87.66316402486926,41.89408775622103,170312433002000
327,-87.66187971837854,41.8959595076836,170312434001011
328,-87.69452387959848,41.87220888837546,170318374002028
329,-87.69448371051601,41.87129788981473,170318374002035
330,-87.6945965385613,41.874352565447985,170318374002017
331,-87.69215280197331,41.8743806055485,170318374002021
332,-87.68951726661427,41.87409686922925,170312827002016
333,-87.6899704819464,41.87443315351903,170312827002008
334,-87.67989935715947,41.86634544000159,170318429004013
335,-87.67743476151159,41.86559686960064,170318429004029
336,-87.68832707210042,41.89413333210708,170312428001016
337,-87.68806412082748,41.895493619203286,170312428001000
338,-87.68550221620686,41.89234735699125,170312429001020
339,-87.68696285849568,41.889982136577544,170312428001041
340,-87.6875981058814,41.88933807111035,170312428001043
341,-87.68492850821967,41.891959482669634,170312429002002
342,-87.68305214828423,41.89127122916224,170312429002007
343,-87.68749210084155,41.88276189991901,170318378001027
344,-87.67826071801807,41.89462091512657,170312430001002
345,-87.66609550525413,41.892229143924965,170312433002013
346,-87.66633133401166,41.89023555119185,170312433002024
347,-87.66465588583122,41.887229578859774,170318330002023
348,-87.66230386586608,41.886847555082944,170318330002029
349,-87.66020559614584,41.893234167506684,170312434003000
350,-87.65771687285368,41.89309925462139,170312434002000
351,-87.65612344348344,41.891654850420416,170312435001007
352,-87.69168100911395,41.99745941614486,170310208024001
353,-87.6907185812098,41.994988911314024,170310208024008
354,-87.7050829851924,41.98642225103756,170310207011023
355,-87.70318573584663,41.9858250268622,170310207012003
356,-87.69977075908638,41.98548796128744,170310207012013
357,-87.69513829392727,41.990218900845605,170310208012000
358,-87.69864059916675,41.98387844993284,170310208013018
359,-87.70220199526531,41.98333474676037,170310207012018
360,-87.69368654096701,41.98336863940467,170310208011019
361,-87.6606461369907,41.99136572175314,170310302002012
362,-87.65720115573721,41.99120483189472,170310301013001
363,-87.71432212767726,41.91798469943552,170312210002012
364,-87.71634680195118,41.91636788041671,170312228001006
365,-87.70977577420403,41.92714488963712,170312206021005
366,-87.7134331996898,41.92947166513703,170312206024016
367,-87.71254234486898,41.929719430516926,170312206024005
368,-87.71440509563466,41.929704892227186,170312206024007
369,-87.71516985644298,41.932607803770836,170312106022013
370,-87.71622244433935,41.92941489311959,170312206024010
371,-87.72293522065692,41.929379263760374,170312207023004
372,-87.7190331976073,41.929481559709714,170312207024006
373,-87.71996501820237,41.9330142499618,170312105021001
374,-87.7187946970356,41.93439407450606,170312105022007
375,-87.72117921501221,41.937738716861915,170312105012012
376,-87.72386294903379,41.93873312932421,170312105012002
377,-87.72513311839407,41.941854317146436,170318311003021
378,-87.72419221525624,41.940732917118716,170318311004012
379,-87.72202446502382,41.94030748080399,170318311004015
380,-87.71602311958432,41.94163001891245,170318311001018
381,-87.72023021592139,41.94190860640525,170318311004004
382,-87.72395911447755,41.94368983981081,170318311003015
383,-87.72516816287805,41.943667117039574,170318311003013
384,-87.72370329387935,41.94528734197459,170318311003006
385,-87.72102543738623,41.949544316663534,170311609001026
386,-87.71549690054752,41.94744006038745,170311608003007
387,-87.7113091290583,41.95114996619251,170311608005018
388,-87.70943139663105,41.949351715646465,170311608001011
389,-87.70690439378191,41.94684535202268,170311607004014
390,-87.72295159513172,41.774098536768264,170316503013026
391,-87.72497084535544,41.78136103319607,170316502002003
392,-87.71914397791559,41.780764982503584,170316501003010
393,-87.71430373017488,41.779478081915364,170316501002016
394,-87.71682230862687,41.78580348257506,170316501001003
395,-87.71680985036879,41.7848995989274,170316501001007
396,-87.71923437523097,41.78394915685785,170316501004008
397,-87.723183878681,41.783197225266,170316502001022
398,-87.72811996237326,41.784744462466584,170316502001013
399,-87.72666216647754,41.786588307128724,170316203002016
400,-87.72182668453306,41.789366023956894,170316204003001
401,-87.72459224238052,41.79023318332743,170316203001017
402,-87.72433808854352,41.79115922779086,170316203001006
403,-87.7362059772366,41.78853832965312,170316203006017
404,-87.72769018321618,41.78999689873762,170316203001022
405,-87.72409868925114,41.79297405560263,170316203001001
406,-87.72044554476562,41.79440530360525,170316201003009
407,-87.71525105279001,41.79539318115351,170316201002026
408,-87.70885520395991,41.786381409861534,170316309002017
409,-87.70981942743849,41.787282093451594,170316309002007
410,-87.70985926987277,41.78887148786828,170316309003018
411,-87.70926397544602,41.78889022822874,170316309003019
412,-87.71166946502949,41.7818031283438,170316604003002
413,-87.70425114444298,41.785330753487486,170316604001001
414,-87.70671126696034,41.786392189311556,170316309002018
415,-87.70501343317896,41.790767992290576,170316309001013
416,-87.70746562455845,41.7907292632093,170316309003007
417,-87.69890861344258,41.79087205300266,170316308002008
418,-87.64293030136456,41.744291347461555,170317109001025
419,-87.6434055573928,41.74955007118254,170317109001005
420,-87.6379182221219,41.73873946909614,170317109002043
421,-87.63970067611872,41.73731925114821,170317109002032
422,-87.65089442208253,41.72410967222629,170317302022020
423,-87.65093633448568,41.72593064369447,170317302022012
424,-87.65694268117002,41.722441913907126,170317302015014
425,-87.65268505131037,41.72250030438305,170317302022023
426,-87.65206157200664,41.7225015128569,170317302022022
427,-87.65067981985041,41.722311168900085,170317302023025
428,-87.65214624796091,41.721094694175704,170317304004001
429,-87.65940517363579,41.72399557172081,170317302011011
430,-87.64115524274317,41.72422155911317,170317301002005
431,-87.63984665714477,41.720592205266485,170317305004002
432,-87.63627005570952,41.722470962080926,170317301001016
433,-87.64223172183681,41.71874832923153,170317305004008
434,-87.63487806668218,41.71905996915574,170317305001017
435,-87.63517326202165,41.717707005954274,170317305001019
436,-87.63263762679658,41.719596823958035,170314906001015
437,-87.62628596498757,41.709867540322826,170314907002004
438,-87.63398982350421,41.71113822753153,170317305002023
439,-87.6217752066502,41.71106572498046,170314908003034
440,-87.62236852394136,41.70832319498979,170314908005015
441,-87.62138682722431,41.707884422704346,170314908005017
442,-87.62776644421861,41.70735947368658,170314907002019
443,-87.63044344479195,41.70823018635629,170314907003034
444,-87.63484313379995,41.705866860606434,170314911001010
445,-87.6364339337227,41.70585898948496,170314911001009
446,-87.63700447906463,41.704940521519234,170314911001014
447,-87.6312913705833,41.70683897552913,170314910003001
448,-87.54863429731877,41.660291605463904,170315501006002
449,-87.55593975288156,41.658028977644776,170315502002020
450,-87.55713369366708,41.665529910775774,170315502001004
451,-87.55838735468636,41.66561656833307,170315502001003
452,-87.58462118455584,41.651025109313366,170315401014001
453,-87.55350040361085,41.65643658646294,170315502002015
454,-87.55349779710808,41.65801841158877,170315502002010
455,-87.74902271352173,41.98448160001741,170311202004021
456,-87.72650133587942,41.925656821035005,170312207022020
457,-87.74541940810967,41.89374850617423,170312517001009
458,-87.72615209141138,41.90872221406377,170312307004019
459,-87.72484958988082,41.90609148407982,170312307003005
460,-87.72327167777216,41.90292944065868,170312307003025
461,-87.61465620330532,41.7061611065381,170314909022022
462,-87.67374705931556,41.94417092213507,170310507001013
463,-87.67229540538212,41.94078014418329,170310625001010
464,-87.65159518766272,41.91128648349212,170318326001009
465,-87.64830274090635,41.90090074690851,170318422001067
466,-87.64897101650212,41.90014897034745,170318422001066
467,-87.64611426719226,41.89451579581304,170318423002027
468,-87.64052423307602,41.88381010179821,170312801002023
469,-87.68606346717243,41.96536677033275,170310406002013
470,-87.6832325836813,41.96846655958102,170310406003000
471,-87.70304366267784,41.928543216232896,170312205001014
472,-87.68651443630321,41.949493679538136,170310505005002
473,-87.68661972599529,41.93871912206648,170318437002002
474,-87.68616062775946,41.93197708084708,170318309001008
475,-87.64217390223706,41.91918044843764,170310713002012
476,-87.64086763808028,41.91428276705997,170310717001003
477,-87.64170417052532,41.91113358225001,170310717002005
478,-87.63911247226089,41.90827398234191,170310804001008
479,-87.63658669299478,41.90012200947757,170318383002005
480,-87.6350041741293,41.89857665412366,170310818002000
481,-87.67848085485012,41.95553718096133,170310501002014
482,-87.67536019069321,41.95102816479457,170310506001018
483,-87.66779449187422,41.91703271966102,170318323001027
484,-87.6952254199774,41.98436543961671,170310208013009
485,-87.6903569320494,41.96594973312286,170310407001009
486,-87.64856998252061,41.89575378946052,170312435002011
487,-87.6023218852143,41.831061307070904,170318365001000
488,-87.67566166126893,41.89009398287443,170312431002015
489,-87.6733599329448,41.89483147178468,170312431001004
490,-87.67336717607452,41.89572968858929,170312431001000
491,-87.68194119184461,41.912968067618785,170312405001004
492,-87.67620922193568,41.89865369079444,170312422002005
493,-87.66704755132886,41.91818019926969,170318323001036
494,-87.67715257931138,41.93981708945345,170310512002013
495,-87.65036479842382,41.91838938423501,170310711001025
496,-87.64931629800843,41.91491309461574,170318326003017
497,-87.64422519629383,41.90812085028425,170318422001041
498,-87.63317807827418,41.884799831402646,170318391001043
499,-87.63166532860889,41.88383986479365,170318391001041
500,-87.63163828804169,41.882279550029835,170318391001063
501,-87.66307105163273,42.0142429658935,170310103003000
502,-87.65500934171016,41.99436824174793,170310301032005
503,-87.63598057962277,41.94087833917218,170310632004001
504,-87.70281353279913,41.99304746791533,170310207023005
505,-87.70525764545584,41.996709109940134,170310207021009
506,-87.70549794341483,42.0185221530585,170310202003005
507,-87.70337664924928,42.006126006109064,170310203013026
508,-87.69863714210246,41.976279542809465,170310402012004
509,-87.69874375463515,41.98082464814069,170310402023004
510,-87.69454630715953,41.974210727641434,170310402012014
511,-87.70497198487001,41.96365979945698,170311408004008
512,-87.71391339991344,41.956570097260666,170311605021001
513,-87.71227679386676,41.95361420411347,170311608005001
514,-87.70966555670634,41.93658531338349,170312106012003
515,-87.66338465441481,41.980835180786976,170310308002005
516,-87.66796913490302,41.97484260274371,170310311003002
517,-87.70448431884134,41.94777091635068,170311607004011
518,-87.66002557502827,41.96810809720743,170310317001000
519,-87.6253394550043,41.828041431896914,170313514001012
520,-87.61656790498212,41.813909951123314,170318360001004
521,-87.88709997195653,41.99310792189022,170319800001014
522,-87.76877506082806,41.9914210228435,170311201003036
523,-87.66683627789584,41.86759847412742,170318382002044
524,-87.60994311977863,41.6671587188668,170315401021028
525,-87.52938152480323,41.65247862350741,170315501001089
526,-87.67589045977304,41.830182765663494,170315905001000
527,-87.68316149921431,41.829541411405906,170315905001013
528,-87.68314998521382,41.8300275771775,170315905001007
529,-87.78549518283239,41.91186000384421,170312505002000
530,-87.76774032672867,41.909108741676064,170312506001001
531,-87.7519415908247,41.90839808355128,170312508001009
532,-87.7599502146686,41.908287129435415,170312507005005
533,-87.76369101808858,41.90824482906335,170312507004002
534,-87.77284440439543,41.908133435333305,170312506004010
535,-87.7494039565506,41.90708964400967,170312508001013
536,-87.75496882643976,41.90679363056477,170312508001019
537,-87.76975701729691,41.90661147816058,170312506001015
538,-87.74969809707996,41.905259068850725,170312508002002
539,-87.75456477689275,41.91248820932724,170312502001018
540,-87.74540401252605,41.913432049079056,170318313001002
541,-87.636025502333,41.89933971899864,170318383002012
542,-87.67014187902186,41.89910042938383,170312421003001
543,-87.67192878845422,41.898858923452494,170312421003005
544,-87.75913764630504,41.89947149580755,170312512004015
545,-87.7652364494564,41.898956403124586,170312512001010
546,-87.74739821832733,41.898416297515816,170312510001015
547,-87.67981491306472,41.89813117710191,170312423002011
548,-87.63598268893108,41.89778608682436,170310818002014
549,-87.68079899626252,41.89790349377024,170312423002014
550,-87.68224409263608,41.896519430917614,170312424002022
551,-87.76761459986771,41.89755614620602,170312513002003
552,-87.75471390049837,41.896100180541254,170312511003007
553,-87.76035317220119,41.89604833495666,170312512003007
554,-87.77101798536272,41.88871019729645,170312514004004
555,-87.6712701135582,41.90811778187989,170312415002004
556,-87.75912008996568,41.88134657130492,170312519001012
557,-87.65762316065694,41.890524333175286,170312434002012
558,-87.65490253250753,41.890565055367816,170312435001019
